Partido,Localidad,link Indec,Velocidad (Mbps),Provincia,Accesos
General Pueyrredón,Estación Chapadmalal,6357100,5.0,BUENOS AIRES,4.0
General Pueyrredón,Estación Chapadmalal,6357100,6.0,BUENOS AIRES,284.0
General Pueyrredón,Estación Chapadmalal,6357100,8.0,BUENOS AIRES,18.0
General Pueyrredón,Estación Chapadmalal,6357100,10.0,BUENOS AIRES,154.0
General Pueyrredón,Estación Chapadmalal,6357100,12.0,BUENOS AIRES,2.0
General Pueyrredón,Estación Chapadmalal,6357100,15.0,BUENOS AIRES,13.0
General Pueyrredón,Estación Chapadmalal,6357100,25.0,BUENOS AIRES,9.0
General Pueyrredón,Estación Chapadmalal,6357100,50.0,BUENOS AIRES,35.0
General Pueyrredón,Estación Chapadmalal,6357100,100.0,BUENOS AIRES,28.0
General Pueyrredón,Mar del Plata,6357110,0.0,BUENOS AIRES,142.0
General Pueyrredón,Mar del Plata,6357110,0.5,BUENOS AIRES,34.0
General Pueyrredón,Mar del Plata,6357110,0.512,BUENOS AIRES,4.0
General Pueyrredón,Mar del Plata,6357110,0.75,BUENOS AIRES,367.0
General Pueyrredón,Mar del Plata,6357110,1.0,BUENOS AIRES,259.0
General Pueyrredón,Mar del Plata,6357110,2.0,BUENOS AIRES,20.0
General Pueyrredón,Mar del Plata,6357110,3.0,BUENOS AIRES,40.0
General Pueyrredón,Mar del Plata,6357110,3.5,BUENOS AIRES,3332.0
General Pueyrredón,Mar del Plata,6357110,5.0,BUENOS AIRES,22.0
General Pueyrredón,Mar del Plata,6357110,6.0,BUENOS AIRES,1094.0
General Pueyrredón,Mar del Plata,6357110,8.0,BUENOS AIRES,3345.0
General Pueyrredón,Mar del Plata,6357110,10.0,BUENOS AIRES,544.0
General Pueyrredón,Mar del Plata,6357110,12.0,BUENOS AIRES,156.0
General Pueyrredón,Mar del Plata,6357110,15.0,BUENOS AIRES,8404.0
General Pueyrredón,Mar del Plata,6357110,20.0,BUENOS AIRES,1203.0
General Pueyrredón,Mar del Plata,6357110,25.0,BUENOS AIRES,97.0
General Pueyrredón,Mar del Plata,6357110,30.0,BUENOS AIRES,45573.0
General Pueyrredón,Mar del Plata,6357110,50.0,BUENOS AIRES,67627.0
General Pueyrredón,Mar del Plata,6357110,70.0,BUENOS AIRES,29.0
General Pueyrredón,Mar del Plata,6357110,100.0,BUENOS AIRES,84600.0
General Pueyrredón,Mar del Plata,6357110,160.0,BUENOS AIRES,4.0
General Pueyrredón,Mar del Plata,6357110,300.0,BUENOS AIRES,51094.0
General Pueyrredón,Mar del Plata,6357110,500.0,BUENOS AIRES,5100.0
General Pueyrredón,Mar del Plata,6357110,600.0,BUENOS AIRES,2717.0
General Pueyrredón,Mar del Plata,6357110,1000.0,BUENOS AIRES,1086.0
General Pueyrredón,Otros,Sin Datos,10.0,BUENOS AIRES,22.0
General Pueyrredón,Otros,Sin Datos,15.0,BUENOS AIRES,78.0
General Pueyrredón,Otros,Sin Datos,20.0,BUENOS AIRES,42.0
General Pueyrredón,Otros,Sin Datos,30.0,BUENOS AIRES,7.0
General Pueyrredón,Otros,Sin Datos,50.0,BUENOS AIRES,2.0
General Pueyrredón,Sierra de los Padres,6357120,0.75,BUENOS AIRES,3.0
General Pueyrredón,Sierra de los Padres,6357120,3.0,BUENOS AIRES,1.0
General Pueyrredón,Sierra de los Padres,6357120,3.5,BUENOS AIRES,128.0
General Pueyrredón,Sierra de los Padres,6357120,6.0,BUENOS AIRES,135.0
General Pueyrredón,Sierra de los Padres,6357120,8.0,BUENOS AIRES,148.0
General Pueyrredón,Sierra de los Padres,6357120,10.0,BUENOS AIRES,58.0
General Pueyrredón,Sierra de los Padres,6357120,12.0,BUENOS AIRES,40.0
General Pueyrredón,Sierra de los Padres,6357120,15.0,BUENOS AIRES,751.0
General Pueyrredón,Sierra de los Padres,6357120,20.0,BUENOS AIRES,475.0
General Pueyrredón,Sierra de los Padres,6357120,25.0,BUENOS AIRES,6.0
General Pueyrredón,Sierra de los Padres,6357120,30.0,BUENOS AIRES,20.0
General Pueyrredón,Sierra de los Padres,6357120,50.0,BUENOS AIRES,3.0
General Rodríguez,Barrio Ruta 24 Kilómetro 10,6364030,5.0,BUENOS AIRES,2.0
General Rodríguez,General Rodríguez,6364030,0.0,BUENOS AIRES,1.0
General Rodríguez,General Rodríguez,6364030,0.5,BUENOS AIRES,2.0
General Rodríguez,General Rodríguez,6364030,0.512,BUENOS AIRES,1.0
General Rodríguez,General Rodríguez,6364030,0.75,BUENOS AIRES,46.0
General Rodríguez,General Rodríguez,6364030,1.0,BUENOS AIRES,2.0
General Rodríguez,General Rodríguez,6364030,3.0,BUENOS AIRES,3.0
General Rodríguez,General Rodríguez,6364030,3.5,BUENOS AIRES,680.0
General Rodríguez,General Rodríguez,6364030,5.0,BUENOS AIRES,12.0
General Rodríguez,General Rodríguez,6364030,6.0,BUENOS AIRES,1.0
General Rodríguez,General Rodríguez,6364030,7.0,BUENOS AIRES,183.0
General Rodríguez,General Rodríguez,6364030,8.0,BUENOS AIRES,300.0
General Rodríguez,General Rodríguez,6364030,10.0,BUENOS AIRES,72.0
General Rodríguez,General Rodríguez,6364030,15.0,BUENOS AIRES,270.0
General Rodríguez,General Rodríguez,6364030,20.0,BUENOS AIRES,6576.0
General Rodríguez,General Rodríguez,6364030,30.0,BUENOS AIRES,7207.0
General Rodríguez,General Rodríguez,6364030,50.0,BUENOS AIRES,552.0
General Rodríguez,General Rodríguez,6364030,60.0,BUENOS AIRES,310.0
General Rodríguez,General Rodríguez,6364030,75.0,BUENOS AIRES,3.0
General Rodríguez,General Rodríguez,6364030,100.0,BUENOS AIRES,3187.0
General Rodríguez,General Rodríguez,6364030,150.0,BUENOS AIRES,2379.0
General Rodríguez,General Rodríguez,6364030,300.0,BUENOS AIRES,5592.0
General Rodríguez,General Rodríguez,6364030,500.0,BUENOS AIRES,726.0
General Rodríguez,General Rodríguez,6364030,1000.0,BUENOS AIRES,1121.0
General San Martín,Barrio Parque General San Martin,6371010,1.0,BUENOS AIRES,1.0
General San Martín,Barrio Parque General San Martin,6371010,10.0,BUENOS AIRES,1.0
General San Martín,Barrio Parque General San Martin,6371010,20.0,BUENOS AIRES,1.0
General San Martín,Barrio Parque General San Martin,6371010,30.0,BUENOS AIRES,2355.0
General San Martín,Barrio Parque General San Martin,6371010,50.0,BUENOS AIRES,95.0
General San Martín,Barrio Parque General San Martin,6371010,100.0,BUENOS AIRES,56.0
General San Martín,Barrio Parque General San Martin,6371010,300.0,BUENOS AIRES,20.0
General San Martín,Barrio Parque General San Martin,6371010,500.0,BUENOS AIRES,1.0
General San Martín,Billinghurst,6371010,5.0,BUENOS AIRES,1.0
General San Martín,Billinghurst,6371010,10.0,BUENOS AIRES,20.0
General San Martín,Billinghurst,6371010,20.0,BUENOS AIRES,1.0
General San Martín,Billinghurst,6371010,50.0,BUENOS AIRES,2456.0
General San Martín,Billinghurst,6371010,60.0,BUENOS AIRES,13.0
General San Martín,Billinghurst,6371010,75.0,BUENOS AIRES,1.0
General San Martín,Billinghurst,6371010,100.0,BUENOS AIRES,885.0
General San Martín,Billinghurst,6371010,150.0,BUENOS AIRES,376.0
General San Martín,Billinghurst,6371010,300.0,BUENOS AIRES,653.0
General San Martín,Billinghurst,6371010,500.0,BUENOS AIRES,36.0
General San Martín,Billinghurst,6371010,600.0,BUENOS AIRES,46.0
General San Martín,Billinghurst,6371010,1000.0,BUENOS AIRES,198.0
General San Martín,Ciudad Del Libertador General San Martin,6371010,0.0,BUENOS AIRES,3.0
General San Martín,Ciudad Del Libertador General San Martin,6371010,0.5,BUENOS AIRES,7.0
General San Martín,Ciudad Del Libertador General San Martin,6371010,0.512,BUENOS AIRES,4.0
General San Martín,Ciudad Del Libertador General San Martin,6371010,0.75,BUENOS AIRES,26.0
General San Martín,Ciudad Del Libertador General San Martin,6371010,1.0,BUENOS AIRES,114.0
General San Martín,Ciudad Del Libertador General San Martin,6371010,2.0,BUENOS AIRES,4.0
General San Martín,Ciudad Del Libertador General San Martin,6371010,3.0,BUENOS AIRES,196.0
General San Martín,Ciudad Del Libertador General San Martin,6371010,3.5,BUENOS AIRES,73.0
General San Martín,Ciudad Del Libertador General San Martin,6371010,5.0,BUENOS AIRES,20.0
General San Martín,Ciudad Del Libertador General San Martin,6371010,6.0,BUENOS AIRES,218.0
General San Martín,Ciudad Del Libertador General San Martin,6371010,8.0,BUENOS AIRES,15.0
General San Martín,Ciudad Del Libertador General San Martin,6371010,10.0,BUENOS AIRES,317.0
General San Martín,Ciudad Del Libertador General San Martin,6371010,15.0,BUENOS AIRES,49.0
General San Martín,Ciudad Del Libertador General San Martin,6371010,20.0,BUENOS AIRES,145.0
General San Martín,Ciudad Del Libertador General San Martin,6371010,25.0,BUENOS AIRES,3.0
General San Martín,Ciudad Del Libertador General San Martin,6371010,30.0,BUENOS AIRES,53.0
General San Martín,Ciudad Del Libertador General San Martin,6371010,50.0,BUENOS AIRES,5406.0
General San Martín,Ciudad Del Libertador General San Martin,6371010,60.0,BUENOS AIRES,350.0
General San Martín,Ciudad Del Libertador General San Martin,6371010,75.0,BUENOS AIRES,6.0
General San Martín,Ciudad Del Libertador General San Martin,6371010,100.0,BUENOS AIRES,11300.0
General San Martín,Ciudad Del Libertador General San Martin,6371010,150.0,BUENOS AIRES,2675.0
General San Martín,Ciudad Del Libertador General San Martin,6371010,200.0,BUENOS AIRES,2.0
General San Martín,Ciudad Del Libertador General San Martin,6371010,300.0,BUENOS AIRES,12043.0
General San Martín,Ciudad Del Libertador General San Martin,6371010,500.0,BUENOS AIRES,1259.0
General San Martín,Ciudad Del Libertador General San Martin,6371010,600.0,BUENOS AIRES,119.0
General San Martín,Ciudad Del Libertador General San Martin,6371010,1000.0,BUENOS AIRES,1741.0
General San Martín,Ciudad Jardin El Libertador,6371010,1.0,BUENOS AIRES,2.0
General San Martín,Ciudad Jardin El Libertador,6371010,3.0,BUENOS AIRES,3.0
General San Martín,OTROS,Sin Datos,0.75,BUENOS AIRES,4.0
General San Martín,OTROS,Sin Datos,3.5,BUENOS AIRES,7.0
General San Martín,Va Ma Irene De Los Remedios De Escalada,6371010,10.0,BUENOS AIRES,2.0
General San Martín,Va Ma Irene De Los Remedios De Escalada,6371010,50.0,BUENOS AIRES,2.0
General San Martín,Va Ma Irene De Los Remedios De Escalada,6371010,150.0,BUENOS AIRES,19.0
General San Martín,Va Ma Irene De Los Remedios De Escalada,6371010,300.0,BUENOS AIRES,43.0
General San Martín,Va Ma Irene De Los Remedios De Escalada,6371010,500.0,BUENOS AIRES,4.0
General San Martín,Va Ma Irene De Los Remedios De Escalada,6371010,1000.0,BUENOS AIRES,19.0
General San Martín,Villa Ayacucho,6371010,5.0,BUENOS AIRES,1.0
General San Martín,Villa Ayacucho,6371010,10.0,BUENOS AIRES,3.0
General San Martín,Villa Ayacucho,6371010,20.0,BUENOS AIRES,1.0
General San Martín,Villa Ayacucho,6371010,50.0,BUENOS AIRES,285.0
General San Martín,Villa Ayacucho,6371010,60.0,BUENOS AIRES,1.0
General San Martín,Villa Ayacucho,6371010,100.0,BUENOS AIRES,123.0
General San Martín,Villa Ayacucho,6371010,150.0,BUENOS AIRES,30.0
General San Martín,Villa Ayacucho,6371010,300.0,BUENOS AIRES,110.0
General San Martín,Villa Ayacucho,6371010,500.0,BUENOS AIRES,2.0
General San Martín,Villa Ayacucho,6371010,600.0,BUENOS AIRES,8.0
General San Martín,Villa Ayacucho,6371010,1000.0,BUENOS AIRES,16.0
General San Martín,Villa Ballester,6371010,0.0,BUENOS AIRES,2.0
General San Martín,Villa Ballester,6371010,0.75,BUENOS AIRES,16.0
General San Martín,Villa Ballester,6371010,1.0,BUENOS AIRES,68.0
General San Martín,Villa Ballester,6371010,2.0,BUENOS AIRES,2.0
General San Martín,Villa Ballester,6371010,3.0,BUENOS AIRES,174.0
General San Martín,Villa Ballester,6371010,3.5,BUENOS AIRES,30.0
General San Martín,Villa Ballester,6371010,4.0,BUENOS AIRES,49.0
General San Martín,Villa Ballester,6371010,5.0,BUENOS AIRES,61.0
General San Martín,Villa Ballester,6371010,6.0,BUENOS AIRES,157.0
General San Martín,Villa Ballester,6371010,8.0,BUENOS AIRES,52.0
General San Martín,Villa Ballester,6371010,10.0,BUENOS AIRES,180.0
General San Martín,Villa Ballester,6371010,15.0,BUENOS AIRES,8.0
General San Martín,Villa Ballester,6371010,20.0,BUENOS AIRES,81.0
General San Martín,Villa Ballester,6371010,25.0,BUENOS AIRES,1.0
General San Martín,Villa Ballester,6371010,30.0,BUENOS AIRES,2820.0
General San Martín,Villa Ballester,6371010,50.0,BUENOS AIRES,4561.0
General San Martín,Villa Ballester,6371010,60.0,BUENOS AIRES,12.0
General San Martín,Villa Ballester,6371010,75.0,BUENOS AIRES,2.0
General San Martín,Villa Ballester,6371010,100.0,BUENOS AIRES,10214.0
General San Martín,Villa Ballester,6371010,150.0,BUENOS AIRES,685.0
General San Martín,Villa Ballester,6371010,300.0,BUENOS AIRES,9701.0
General San Martín,Villa Ballester,6371010,500.0,BUENOS AIRES,1145.0
General San Martín,Villa Ballester,6371010,600.0,BUENOS AIRES,139.0
General San Martín,Villa Ballester,6371010,1000.0,BUENOS AIRES,555.0
General San Martín,Villa Bernardo Monteagudo,6371010,5.0,BUENOS AIRES,1.0
General San Martín,Villa Bernardo Monteagudo,6371010,10.0,BUENOS AIRES,10.0
General San Martín,Villa Bernardo Monteagudo,6371010,20.0,BUENOS AIRES,1.0
General San Martín,Villa Bernardo Monteagudo,6371010,30.0,BUENOS AIRES,1.0
General San Martín,Villa Bernardo Monteagudo,6371010,50.0,BUENOS AIRES,706.0
General San Martín,Villa Bernardo Monteagudo,6371010,60.0,BUENOS AIRES,7.0
General San Martín,Villa Bernardo Monteagudo,6371010,75.0,BUENOS AIRES,2.0
General San Martín,Villa Bernardo Monteagudo,6371010,100.0,BUENOS AIRES,309.0
General San Martín,Villa Bernardo Monteagudo,6371010,150.0,BUENOS AIRES,124.0
General San Martín,Villa Bernardo Monteagudo,6371010,300.0,BUENOS AIRES,342.0
General San Martín,Villa Bernardo Monteagudo,6371010,500.0,BUENOS AIRES,37.0
General San Martín,Villa Bernardo Monteagudo,6371010,600.0,BUENOS AIRES,14.0
General San Martín,Villa Bernardo Monteagudo,6371010,1000.0,BUENOS AIRES,61.0
General San Martín,Villa Chacabuco,6371010,5.0,BUENOS AIRES,4.0
General San Martín,Villa Chacabuco,6371010,10.0,BUENOS AIRES,10.0
General San Martín,Villa Chacabuco,6371010,15.0,BUENOS AIRES,1.0
General San Martín,Villa Chacabuco,6371010,20.0,BUENOS AIRES,2.0
General San Martín,Villa Chacabuco,6371010,25.0,BUENOS AIRES,1.0
General San Martín,Villa Chacabuco,6371010,50.0,BUENOS AIRES,62.0
General San Martín,Villa Chacabuco,6371010,60.0,BUENOS AIRES,6.0
General San Martín,Villa Chacabuco,6371010,75.0,BUENOS AIRES,3.0
General San Martín,Villa Chacabuco,6371010,100.0,BUENOS AIRES,48.0
General San Martín,Villa Chacabuco,6371010,150.0,BUENOS AIRES,216.0
General San Martín,Villa Chacabuco,6371010,300.0,BUENOS AIRES,334.0
General San Martín,Villa Chacabuco,6371010,500.0,BUENOS AIRES,45.0
General San Martín,Villa Chacabuco,6371010,1000.0,BUENOS AIRES,91.0
General San Martín,Villa Coronel Jose M. Zapiola,6371010,5.0,BUENOS AIRES,1.0
General San Martín,Villa Coronel Jose M. Zapiola,6371010,10.0,BUENOS AIRES,20.0
General San Martín,Villa Coronel Jose M. Zapiola,6371010,15.0,BUENOS AIRES,1.0
General San Martín,Villa Coronel Jose M. Zapiola,6371010,20.0,BUENOS AIRES,2.0
General San Martín,Villa Coronel Jose M. Zapiola,6371010,30.0,BUENOS AIRES,1.0
General San Martín,Villa Coronel Jose M. Zapiola,6371010,50.0,BUENOS AIRES,1399.0
General San Martín,Villa Coronel Jose M. Zapiola,6371010,60.0,BUENOS AIRES,14.0
General San Martín,Villa Coronel Jose M. Zapiola,6371010,75.0,BUENOS AIRES,1.0
General San Martín,Villa Coronel Jose M. Zapiola,6371010,100.0,BUENOS AIRES,593.0
General San Martín,Villa Coronel Jose M. Zapiola,6371010,150.0,BUENOS AIRES,344.0
General San Martín,Villa Coronel Jose M. Zapiola,6371010,300.0,BUENOS AIRES,802.0
General San Martín,Villa Coronel Jose M. Zapiola,6371010,500.0,BUENOS AIRES,84.0
General San Martín,Villa Coronel Jose M. Zapiola,6371010,600.0,BUENOS AIRES,39.0
General San Martín,Villa Coronel Jose M. Zapiola,6371010,1000.0,BUENOS AIRES,142.0
General San Martín,Villa General Antonio J.  De Sucre,6371010,5.0,BUENOS AIRES,1.0
General San Martín,Villa General Antonio J.  De Sucre,6371010,10.0,BUENOS AIRES,11.0
General San Martín,Villa General Antonio J.  De Sucre,6371010,50.0,BUENOS AIRES,533.0
General San Martín,Villa General Antonio J.  De Sucre,6371010,60.0,BUENOS AIRES,3.0
General San Martín,Villa General Antonio J.  De Sucre,6371010,100.0,BUENOS AIRES,249.0
General San Martín,Villa General Antonio J.  De Sucre,6371010,150.0,BUENOS AIRES,138.0
General San Martín,Villa General Antonio J.  De Sucre,6371010,300.0,BUENOS AIRES,346.0
General San Martín,Villa General Antonio J.  De Sucre,6371010,500.0,BUENOS AIRES,19.0
General San Martín,Villa General Antonio J.  De Sucre,6371010,600.0,BUENOS AIRES,32.0
General San Martín,Villa General Antonio J.  De Sucre,6371010,1000.0,BUENOS AIRES,55.0
General San Martín,Villa General Eugenio Necochea,6371010,5.0,BUENOS AIRES,3.0
General San Martín,Villa General Eugenio Necochea,6371010,10.0,BUENOS AIRES,40.0
General San Martín,Villa General Eugenio Necochea,6371010,50.0,BUENOS AIRES,1791.0
General San Martín,Villa General Eugenio Necochea,6371010,60.0,BUENOS AIRES,27.0
General San Martín,Villa General Eugenio Necochea,6371010,75.0,BUENOS AIRES,1.0
General San Martín,Villa General Eugenio Necochea,6371010,100.0,BUENOS AIRES,750.0
General San Martín,Villa General Eugenio Necochea,6371010,150.0,BUENOS AIRES,949.0
General San Martín,Villa General Eugenio Necochea,6371010,300.0,BUENOS AIRES,1701.0
General San Martín,Villa General Eugenio Necochea,6371010,500.0,BUENOS AIRES,216.0
General San Martín,Villa General Eugenio Necochea,6371010,600.0,BUENOS AIRES,51.0
General San Martín,Villa General Eugenio Necochea,6371010,1000.0,BUENOS AIRES,279.0
General San Martín,Villa General Jose Tomas Guido,6371010,10.0,BUENOS AIRES,17.0
General San Martín,Villa General Jose Tomas Guido,6371010,30.0,BUENOS AIRES,1.0
General San Martín,Villa General Jose Tomas Guido,6371010,50.0,BUENOS AIRES,1506.0
General San Martín,Villa General Jose Tomas Guido,6371010,60.0,BUENOS AIRES,7.0
General San Martín,Villa General Jose Tomas Guido,6371010,75.0,BUENOS AIRES,2.0
General San Martín,Villa General Jose Tomas Guido,6371010,100.0,BUENOS AIRES,701.0
General San Martín,Villa General Jose Tomas Guido,6371010,150.0,BUENOS AIRES,356.0
General San Martín,Villa General Jose Tomas Guido,6371010,300.0,BUENOS AIRES,855.0
General San Martín,Villa General Jose Tomas Guido,6371010,500.0,BUENOS AIRES,77.0
General San Martín,Villa General Jose Tomas Guido,6371010,600.0,BUENOS AIRES,61.0
General San Martín,Villa General Jose Tomas Guido,6371010,1000.0,BUENOS AIRES,116.0
General San Martín,Villa General Juan G. Las Heras,6371010,10.0,BUENOS AIRES,10.0
General San Martín,Villa General Juan G. Las Heras,6371010,50.0,BUENOS AIRES,698.0
General San Martín,Villa General Juan G. Las Heras,6371010,60.0,BUENOS AIRES,4.0
General San Martín,Villa General Juan G. Las Heras,6371010,75.0,BUENOS AIRES,1.0
General San Martín,Villa General Juan G. Las Heras,6371010,100.0,BUENOS AIRES,333.0
General San Martín,Villa General Juan G. Las Heras,6371010,150.0,BUENOS AIRES,159.0
General San Martín,Villa General Juan G. Las Heras,6371010,300.0,BUENOS AIRES,411.0
General San Martín,Villa General Juan G. Las Heras,6371010,500.0,BUENOS AIRES,41.0
General San Martín,Villa General Juan G. Las Heras,6371010,600.0,BUENOS AIRES,37.0
General San Martín,Villa General Juan G. Las Heras,6371010,1000.0,BUENOS AIRES,53.0
General San Martín,Villa Godoy Cruz,6371010,10.0,BUENOS AIRES,8.0
General San Martín,Villa Godoy Cruz,6371010,50.0,BUENOS AIRES,838.0
General San Martín,Villa Godoy Cruz,6371010,60.0,BUENOS AIRES,5.0
General San Martín,Villa Godoy Cruz,6371010,75.0,BUENOS AIRES,2.0
General San Martín,Villa Godoy Cruz,6371010,100.0,BUENOS AIRES,373.0
General San Martín,Villa Godoy Cruz,6371010,150.0,BUENOS AIRES,171.0
General San Martín,Villa Godoy Cruz,6371010,300.0,BUENOS AIRES,438.0
General San Martín,Villa Godoy Cruz,6371010,500.0,BUENOS AIRES,42.0
General San Martín,Villa Godoy Cruz,6371010,600.0,BUENOS AIRES,35.0
General San Martín,Villa Godoy Cruz,6371010,1000.0,BUENOS AIRES,58.0
General San Martín,Villa Granaderos De San Martín,6371010,0.512,BUENOS AIRES,5.0
General San Martín,Villa Granaderos De San Martín,6371010,1.0,BUENOS AIRES,30.0
General San Martín,Villa Granaderos De San Martín,6371010,2.0,BUENOS AIRES,47.0
General San Martín,Villa Granaderos De San Martín,6371010,3.0,BUENOS AIRES,46.0
General San Martín,Villa Granaderos De San Martín,6371010,4.0,BUENOS AIRES,49.0
General San Martín,Villa Granaderos De San Martín,6371010,5.0,BUENOS AIRES,44.0
General San Martín,Villa Granaderos De San Martín,6371010,6.0,BUENOS AIRES,58.0
General San Martín,Villa Granaderos De San Martín,6371010,8.0,BUENOS AIRES,66.0
General San Martín,Villa Granaderos De San Martín,6371010,10.0,BUENOS AIRES,46.0
General San Martín,Villa Granaderos De San Martín,6371010,20.0,BUENOS AIRES,5.0
General San Martín,Villa Granaderos De San Martín,6371010,30.0,BUENOS AIRES,1.0
General San Martín,Villa Granaderos De San Martín,6371010,50.0,BUENOS AIRES,1558.0
General San Martín,Villa Granaderos De San Martín,6371010,60.0,BUENOS AIRES,7.0
General San Martín,Villa Granaderos De San Martín,6371010,75.0,BUENOS AIRES,2.0
General San Martín,Villa Granaderos De San Martín,6371010,100.0,BUENOS AIRES,734.0
General San Martín,Villa Granaderos De San Martín,6371010,150.0,BUENOS AIRES,399.0
General San Martín,Villa Granaderos De San Martín,6371010,300.0,BUENOS AIRES,609.0
General San Martín,Villa Granaderos De San Martín,6371010,500.0,BUENOS AIRES,58.0
General San Martín,Villa Granaderos De San Martín,6371010,600.0,BUENOS AIRES,35.0
